OBJECTID;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;STRZUSTAND
190;1,22001E+19;12;0;68;477;2020;1;12;4;3;5;3;0;0;1;0;0;0;0;734752,5989;5873684,014;12,49547736;52,96129518;0
191;1,22001E+19;12;0;69;402;2020;1;17;1;1;6;7;2;0;1;1;0;0;0;756712,0725;5782291,585;12,75105388;52,13140592;1
192;1,22001E+19;12;0;69;656;2020;1;13;6;3;2;2;0;0;1;0;0;0;0;768301,0401;5808882,934;12,94107905;52,36441292;0
193;1,22001E+19;12;0;60;269;2020;1;13;2;3;2;6;0;0;1;0;0;1;0;805816,1946;5851812,917;13,52992303;52,72953085;1
194;1,22001E+19;12;0;63;357;2020;1;12;7;3;0;1;0;1;0;0;0;0;0;767316,2321;5829026,587;12,94277856;52,54556338;1
195;1,22001E+19;12;0;65;96;2020;1;16;5;2;3;2;1;1;1;0;0;0;0;791658,0985;5839900,323;13,31032401;52,63055743;0
196;1,22001E+19;12;0;64;336;2020;1;13;2;3;3;6;0;0;1;0;0;0;0;818401,8284;5831464,651;13,6960717;52,53996102;0
197;1,22001E+19;12;0;65;36;2020;1;12;5;3;3;2;0;1;1;0;0;0;0;788951,6962;5846722,94;13,27642503;52,69316829;1
198;1,22001E+19;12;0;69;249;2020;1;3;6;3;9;1;2;0;1;0;0;0;0;757873,287;5814396,732;12,7925199;52,41887944;1
199;1,22001E+19;12;0;73;458;2020;1;6;6;2;8;7;2;0;1;0;0;0;0;836191,6401;5913719,35;14,04240945;53,26589951;1
200;1,22001E+19;12;0;69;485;2020;1;22;1;3;8;6;2;0;1;0;0;0;0;744127,9042;5767091,528;12,55670372;52,00070944;0
201;1,22001E+19;12;0;66;304;2020;1;7;3;3;6;6;2;0;1;1;0;0;0;846645,9111;5721009,161;13,99908161;51,53350404;1
202;1,22001E+19;12;0;60;198;2020;1;19;3;3;9;1;2;0;0;0;0;0;1;807179,0243;5878687,19;13,5753434;52,96958339;0
203;1,22001E+19;12;0;54;0;2020;1;12;5;3;5;2;0;1;1;1;0;0;0;775188,151;5813018,12;13,04536741;52,39808406;0
204;1,22001E+19;12;0;61;433;2020;1;5;6;3;2;6;2;0;1;0;0;1;0;810359,0804;5806291,028;13,55450253;52,3190017;0
205;1,22001E+19;12;0;71;76;2020;1;14;4;3;5;3;0;1;1;0;0;0;0;889381,6635;5747138,495;14,64139339;51,73949718;1
206;1,22001E+19;12;0;71;57;2020;1;16;3;2;5;2;1;0;1;0;0;0;0;865152,049;5735909,728;14,28026999;51,65526311;1
207;1,22001E+19;12;0;67;336;2020;1;6;7;3;3;6;2;1;0;0;0;1;0;869699,4418;5802229,058;14,41698522;52,24594285;1
208;1,22001E+19;12;0;66;304;2020;1;7;5;2;0;7;1;1;1;0;0;0;0;846923,5067;5720254,592;14,00232581;51,52657469;1
209;1,22001E+19;12;0;54;0;2020;1;9;5;3;5;3;0;1;1;0;0;0;0;778225,1745;5810503,584;13,08780322;52,37400062;1
210;1,22001E+19;12;0;51;0;2020;1;9;6;3;2;2;0;0;1;0;0;0;0;741415,9997;5811411,169;12,54885215;52,39959921;1
211;1,22001E+19;12;0;60;20;2020;1;13;4;2;2;6;0;0;1;0;0;0;0;808898,1402;5841470,845;13,56572186;52,63510236;1
212;1,22001E+19;12;0;64;336;2020;1;12;4;3;5;3;0;1;1;0;0;0;0;818436,49;5829893,031;13,69507558;52,52585914;0
213;1,22001E+19;12;0;61;217;2020;1;10;1;2;8;1;0;0;1;0;0;0;0;826980,7534;5807019,685;13,79822845;52,31588891;2
214;1,22001E+19;12;0;60;5;2020;1;7;6;2;5;3;0;0;1;0;0;0;0;807045,1206;5838862,078;13,53600401;52,61277391;1
215;1,22001E+19;12;0;65;356;2020;1;19;6;2;9;6;2;0;1;0;0;0;0;793909,2597;5884576,762;13,38369283;53,02980608;1
216;1,22001E+19;12;0;54;0;2020;1;17;7;3;2;6;2;0;1;0;0;0;0;775062,7173;5812886,679;13,04342055;52,39696833;0
217;1,22001E+19;12;0;73;157;2020;1;9;3;3;9;1;0;0;1;0;0;0;0;826103,8488;5898476,425;13,87616118;53,13566941;1
218;1,22001E+19;12;0;70;96;2020;1;9;3;2;3;6;0;0;1;0;0;1;0;716480,9491;5901151,225;12,24239863;53,21549663;1
219;1,22001E+19;12;0;71;76;2020;1;10;6;3;8;1;0;0;1;0;0;0;0;883657,4746;5747769,457;14,55957991;51,74908752;1
220;1,22001E+19;12;0;53;0;2020;1;12;4;3;2;2;0;0;1;0;0;0;0;877143,8366;5814003,783;14,53868736;52,34626475;1
221;1,22002E+19;12;0;63;252;2020;2;19;1;3;0;1;2;1;0;0;0;0;0;726259,764;5841255,047;12,34680405;52,67391802;1
222;1,22001E+19;12;0;64;340;2020;1;19;3;1;9;1;2;0;1;0;0;0;0;854969,4119;5839466,508;14,24163664;52,58901832;0
223;1,22001E+19;12;0;54;0;2020;1;10;6;3;5;2;0;0;1;0;0;0;0;775040,2183;5818003,853;13,04729738;52,44286992;1
224;1,22001E+19;12;0;72;53;2020;1;19;4;3;8;1;2;0;1;0;0;0;0;805950,1337;5756960,04;13,4457477;51,87929901;1
225;1,22001E+19;12;0;67;438;2020;1;7;5;3;2;6;2;0;1;0;0;0;0;881155,5561;5792273,055;14,57280751;52,14905066;1
226;1,22001E+19;12;0;73;8;2020;1;14;6;2;2;2;0;0;1;0;0;0;1;833662,2179;5881349,93;13,97098989;52,97762131;0
227;1,22001E+19;12;0;66;296;2020;1;17;2;3;5;3;2;0;1;0;1;0;0;838110,6728;5713160,875;13,86896069;51,46836212;0
228;1,22001E+19;12;0;61;540;2020;1;9;2;3;5;3;0;1;0;0;0;0;1;815746,2373;5805975,242;13,63298472;52,31310192;0
229;1,22001E+19;12;0;61;332;2020;1;5;5;3;2;6;2;0;1;0;0;0;0;808322,7114;5806145,422;13,52458693;52,31884354;0
230;1,22001E+19;12;0;60;198;2020;1;16;3;3;2;2;1;0;1;0;0;0;0;814033,517;5866057;13,66487232;52,85245346;1
231;1,22001E+19;12;0;72;340;2020;1;15;2;3;5;3;0;0;1;0;0;0;0;804389,8306;5801713,989;13,46306081;52,28131735;1
232;1,22001E+19;12;0;69;474;2020;1;5;2;3;2;6;2;0;1;0;0;1;1;753228,8419;5778541,395;12,69748421;52,09936554;0
233;1,22001E+19;12;0;67;76;2020;1;6;6;3;6;7;2;0;0;1;0;0;1;880724,1361;5804587,532;14,58036178;52,25953911;1
234;1,22001E+19;12;0;63;252;2020;1;18;3;2;6;2;2;0;1;1;0;0;0;726005,4339;5833125,746;12,33748576;52,6010661;1
235;1,22002E+19;12;0;73;429;2020;2;0;1;3;7;7;2;0;1;0;0;0;0;812075,312;5921547,981;13,68976977;53,35076248;1
236;1,22001E+19;12;0;69;648;2020;1;5;2;3;3;6;2;0;1;0;0;1;0;737043,2416;5800731,62;12,4771639;52,30567351;0
237;1,22001E+19;12;0;53;0;2020;1;12;6;3;8;1;0;0;1;0;0;0;0;877635,8755;5808309,235;14,53949001;52,29496945;1
238;1,22001E+19;12;0;60;198;2020;1;14;4;3;5;3;0;0;1;0;0;0;0;812922,4986;5866382,698;13,64874027;52,85601805;1
239;1,22001E+19;12;0;61;260;2020;1;15;4;2;6;4;0;0;1;1;0;0;0;819475,611;5804426,746;13,68604058;52,29707103;0
240;1,22001E+19;12;0;65;251;2020;1;17;4;3;4;6;2;0;1;0;0;0;0;780189,037;5841615,913;13,14277365;52,65197865;1
241;1,22001E+19;12;0;67;72;2020;1;15;2;1;2;6;0;0;0;0;0;1;1;861453,8441;5810303,94;14,30538551;52,32370167;0
242;1,22001E+19;12;0;69;397;2020;1;15;1;3;2;6;0;0;1;0;0;0;0;778512,5488;5802663,158;13,08551814;52,30354539;0
243;1,22001E+19;12;0;67;440;2020;1;7;5;3;5;3;2;0;1;0;0;0;0;821258,6452;5824150,984;13,73099421;52,47275787;0
244;1,22001E+19;12;0;72;477;2020;1;9;2;2;4;6;0;0;1;0;0;0;0;804433,7334;5793096,7;13,45594341;52,20405338;1
245;1,22001E+19;12;0;60;198;2020;1;9;5;3;0;7;0;0;1;0;0;0;0;816728,0514;5864951,181;13,70367906;52,84096911;1
246;1,22001E+19;12;0;54;0;2020;1;11;6;3;8;6;0;0;1;0;0;1;0;782002,3695;5809510,845;13,14230882;52,36316867;0
247;1,22001E+19;12;0;66;112;2020;1;17;6;3;6;7;2;0;1;1;0;0;0;841806,498;5726931,825;13,93532528;51,58950941;0
248;1,22001E+19;12;0;67;201;2020;1;13;2;3;8;1;0;0;1;0;0;0;0;828334,8956;5819821,61;13,83054868;52,42976748;0
249;1,22001E+19;12;0;69;665;2020;1;8;3;3;0;7;0;1;1;0;0;0;0;736495,3735;5779344,333;12,45420767;52,11397548;1
250;1,22001E+19;12;0;72;240;2020;1;19;5;2;5;3;2;1;1;0;0;0;0;791645,2904;5803466,061;13,27828904;52,30393182;1
251;1,22002E+19;12;0;61;433;2020;2;17;7;3;2;6;1;0;1;0;0;0;0;810131,5344;5811465,037;13,55594822;52,36549984;1
252;1,22001E+19;12;0;73;429;2020;1;17;7;2;0;7;2;1;0;0;0;0;0;806222,53;5919400,105;13,60005365;53,33493665;1
253;1,22001E+19;12;0;54;0;2020;1;23;2;3;4;6;2;1;0;0;0;0;0;773924,7565;5811693,531;13,02576218;52,38683834;0
254;1,22001E+19;12;0;68;320;2020;1;11;4;2;5;3;0;1;1;0;0;0;0;755324,5413;5869091,537;12,79747594;52,91070917;0
255;1,22001E+19;12;0;63;252;2020;1;13;3;3;3;7;0;0;1;0;0;0;0;723198,1254;5831868,393;12,2952568;52,59094116;0
256;1,22001E+19;12;0;67;481;2020;1;16;2;3;5;3;0;0;1;0;0;0;0;837575,6077;5799253,582;13,94531392;52,23992126;1
257;1,22001E+19;12;0;65;225;2020;1;19;7;3;6;7;2;0;1;1;0;0;0;795875,4961;5841382,203;13,37378261;52,64155975;0
258;1,22001E+19;12;0;68;468;2020;1;10;5;3;5;3;0;0;1;0;0;0;1;732435,28;5895081,702;12,47648088;53,15430244;1
259;1,22001E+19;12;0;70;316;2020;1;18;2;3;9;1;2;0;1;0;0;0;0;719298,4518;5898550,77;12,28273743;53,19100451;0
260;1,22001E+19;12;0;65;256;2020;1;7;5;3;4;2;2;1;1;0;0;0;0;783005,2186;5852549,173;13,19369372;52,74854339;1
261;1,22001E+19;12;0;61;405;2020;1;7;6;2;5;3;0;0;1;0;0;0;0;820923,751;5772170,411;13,67675184;52,0071925;0
262;1,22001E+19;12;0;60;269;2020;1;15;6;3;5;3;0;1;1;0;0;0;0;799459,1783;5850414,432;13,43479551;52,72055118;0
263;1,22001E+19;12;0;67;473;2020;1;18;1;3;8;1;2;0;1;0;0;0;0;851285,6583;5818100,776;14,16495972;52,40011096;0
264;1,22001E+19;12;0;71;301;2020;1;11;3;3;8;1;0;0;1;0;0;0;0;875878,1096;5734193,233;14,43279137;51,63283655;1
265;1,22001E+19;12;0;60;20;2020;1;14;3;3;5;3;0;1;1;0;0;0;0;808050,2026;5846485,701;13,55791362;52,68052474;0
266;1,22001E+19;12;0;61;308;2020;1;11;6;3;9;1;0;0;1;0;0;0;0;862125,3206;5772125,491;14,27453222;51,98147356;2
267;1,22001E+19;12;0;73;429;2020;1;13;4;3;4;6;0;0;1;0;0;0;0;811668,0545;5922508,845;13,68461797;53,35961069;1
268;1,22001E+19;12;0;52;0;2020;1;15;3;3;5;3;0;1;1;0;0;0;0;868334,0083;5747610,567;14,33841984;51,75794052;0
269;1,22001E+19;12;0;61;540;2020;1;13;5;3;2;6;0;0;1;0;0;0;0;813584,5309;5806030,981;13,60142894;52,31483949;0
270;1,22001E+19;12;0;70;393;2020;1;18;1;2;8;1;2;0;1;0;0;0;0;708154,0399;5906770,684;12,12155821;53,26926107;1
271;1,22001E+19;12;0;54;0;2020;1;6;6;3;2;6;2;0;1;0;0;0;1;779497,189;5808631,374;13,10488127;52,35656482;0
272;1,22001E+19;12;0;63;244;2020;1;7;4;3;3;6;1;0;1;0;0;1;0;731346,304;5823887,599;12,40976428;52,51591486;1
273;1,22001E+19;12;0;64;472;2020;1;9;4;3;5;3;0;1;1;0;0;0;0;829629,616;5833268,185;13,86282146;52,54944223;0
274;1,22001E+19;12;0;70;316;2020;1;16;1;1;2;6;2;0;1;0;0;1;0;721482,7819;5896927,446;12,31425119;53,17553196;1
275;1,22001E+19;12;0;72;240;2020;1;7;5;3;5;2;1;0;1;0;0;0;0;789191,8649;5804027,498;13,24288803;52,31026217;1
276;1,22001E+19;12;0;72;477;2020;1;17;5;2;2;7;2;0;1;0;1;0;0;795362,7138;5795385,798;13,32558525;52,22950793;0
277;1,22001E+19;12;0;65;256;2020;1;16;7;2;5;2;1;0;1;0;1;0;0;788077,5997;5854387,196;13,27024718;52,762343;0
278;1,22001E+19;12;0;67;124;2020;1;7;3;3;6;2;1;0;1;1;0;0;0;822924,067;5819109,752;13,75055545;52,42660995;1
279;1,22001E+19;12;0;65;136;2020;1;18;3;3;4;1;2;0;1;0;0;0;1;783574,7711;5841824,756;13,19286834;52,65209259;1
280;1,22001E+19;12;0;73;225;2020;1;6;6;3;2;6;1;0;1;0;0;0;0;834445,3071;5907012,024;14,00929229;53,20694059;1
281;1,22001E+19;12;0;65;251;2020;1;8;4;3;5;3;0;0;1;0;0;0;0;774930,6626;5850148,682;13,07236549;52,73118341;1
282;1,22002E+19;12;0;61;433;2020;2;16;1;3;5;3;1;0;1;0;0;0;0;801299,227;5811082,484;13,42628116;52,36699522;1
283;1,22001E+19;12;0;65;198;2020;1;9;3;3;5;3;0;1;1;0;0;0;0;779594,0748;5869112,764;13,15746631;52,89882855;1
284;1,22001E+19;12;0;62;333;2020;1;19;6;3;5;3;2;1;1;0;0;0;0;827208,4112;5731341,184;13,72944747;51,63768266;1
285;1,22001E+19;12;0;51;0;2020;1;20;4;2;1;2;2;0;1;0;0;0;0;740420,0056;5813491,256;12,5357352;52,4187025;1
286;1,22001E+19;12;0;69;656;2020;1;8;4;3;5;3;0;1;1;0;0;0;0;767690,1355;5810719,281;12,93359368;52,38118207;1
287;1,22002E+19;12;0;63;357;2020;2;14;1;3;8;1;0;0;1;0;0;0;0;769007,9264;5827636,698;12,96653999;52,53226529;1
288;1,22001E+19;12;0;73;452;2020;1;12;3;3;2;6;0;0;1;0;0;0;0;823795,9643;5918499,688;13,86210805;53,31642064;1
289;1,22001E+19;12;0;68;280;2020;1;23;7;2;8;1;2;0;1;0;0;0;0;766353,0467;5872598,696;12,96396143;52,93681124;2
290;1,22001E+19;12;0;67;552;2020;1;18;5;3;7;7;2;0;1;0;0;0;0;883601,1963;5799403,78;14,61643662;52,21116174;1
291;1,22001E+19;12;0;61;332;2020;1;8;5;3;4;6;0;0;1;0;0;0;1;810869,0474;5798949,341;13,55519354;52,25291674;0
292;1,22001E+19;12;0;61;112;2020;1;12;6;3;2;2;0;0;1;0;0;0;0;815697,258;5812464,741;13,63836298;52,37128247;0
293;1,22001E+19;12;0;72;240;2020;1;18;2;2;0;1;2;1;0;0;0;0;0;791047,6418;5802518,034;13,26872939;52,29574911;1
294;1,22001E+19;12;0;66;52;2020;1;14;2;3;3;6;0;1;1;0;0;0;0;834431,332;5749725,005;13,8510836;51,79814369;0
295;1,22001E+19;12;0;68;320;2020;1;6;6;3;8;1;2;0;1;0;0;0;0;752983,63;5870227,323;12,763626;52,92200405;2
296;1,22001E+19;12;0;69;616;2020;1;7;3;2;6;4;1;0;1;1;0;0;0;788514,3638;5813556,919;13,24116259;52,39605745;1
297;1,22002E+19;12;0;68;468;2020;2;9;1;3;5;3;0;1;1;0;0;0;0;730099,2943;5895112,361;12,44163341;53,15559144;0
298;1,22001E+19;12;0;72;426;2020;1;16;2;3;5;3;1;0;1;0;0;0;0;788627,5423;5796015,773;13,22778056;52,2387257;0
299;1,22001E+19;12;0;60;20;2020;1;18;6;3;2;6;2;0;1;0;0;0;1;808876,1812;5840703,268;13,56468102;52,62823625;1
300;1,22001E+19;12;0;64;428;2020;1;14;4;3;2;6;0;0;1;0;0;0;0;829360,515;5825564,409;13,85124283;52,48059545;0
301;1,22001E+19;12;0;72;340;2020;1;17;3;2;6;4;2;0;1;1;0;0;0;803662,2749;5803719,447;13,45423433;52,29969512;0
302;1,22001E+19;12;0;73;452;2020;1;10;2;3;1;5;0;1;1;0;0;0;0;824255,7537;5918937,864;13,86943269;53,32006402;1
303;1,22001E+19;12;0;73;430;2020;1;19;1;3;7;7;2;0;1;0;0;0;0;823151,5816;5909544,94;13,84337321;53,23660785;1
304;1,22001E+19;12;0;60;280;2020;1;7;6;3;3;6;1;0;1;0;0;0;1;819391,729;5843886,357;13,72259635;52,650675;1
305;1,22001E+19;12;0;61;316;2020;1;8;2;3;8;7;0;0;1;0;0;0;0;835830,7959;5764943,627;13,88608962;51,93364266;0
306;1,22001E+19;12;0;71;32;2020;1;7;2;3;1;1;0;0;1;0;0;1;0;852825,0359;5752311,643;14,11940493;51,81001804;0
307;1,22001E+19;12;0;62;24;2020;1;19;5;2;2;6;2;0;1;0;0;0;0;807196,8595;5716297,107;13,42801462;51,51409754;0
308;1,22001E+19;12;0;67;173;2020;1;12;3;3;2;6;0;1;1;0;0;0;0;822554,7464;5814869,242;13,74105823;52,38883485;1
309;1,22001E+19;12;0;69;656;2020;1;13;5;3;5;2;0;0;0;0;0;0;1;767388,8647;5811203,883;12,92956441;52,38567566;1
310;1,22002E+19;12;0;52;0;2020;2;17;7;3;5;3;2;0;1;0;0;0;0;869543,1071;5748884,331;14,35721478;51,76854758;1
311;1,22001E+19;12;0;72;120;2020;1;10;6;3;4;6;0;0;1;0;0;0;0;791729,0343;5808519,019;13,28389534;52,34918887;0
312;1,22001E+19;12;0;71;160;2020;1;11;2;3;5;2;0;1;1;0;0;0;0;891856,0597;5770573,075;14,70357484;51,94744023;0
313;1,22001E+19;12;0;60;269;2020;1;7;4;2;8;1;1;0;1;0;0;0;0;804546,754;5859163,591;13,51800964;52,79612244;1
314;1,22001E+19;12;0;72;232;2020;1;7;3;3;5;2;2;1;1;0;0;0;0;785423,6593;5779704,063;13,16727594;52,09413091;1
315;1,22001E+19;12;0;69;249;2020;1;14;3;3;4;2;0;1;1;0;0;0;0;757114,0283;5816987,648;12,78337251;52,44247905;0
316;1,22001E+19;12;0;60;20;2020;1;18;4;3;2;6;2;0;1;0;0;0;0;811211,173;5846151,756;13,6042045;52,67572728;2
317;1,22001E+19;12;0;70;316;2020;1;6;2;2;2;6;2;0;1;0;0;0;0;709423,9384;5896974,677;12,13413841;53,18083629;1
318;1,22001E+19;12;0;72;477;2020;1;12;6;3;2;6;0;0;1;0;0;0;0;803631,0996;5794086,424;13,44512078;52,21336729;0
319;1,22001E+19;12;0;60;45;2020;1;7;4;2;9;1;2;0;1;0;0;0;0;827700,6983;5870281,54;13,87135834;52,88215694;0
320;1,22001E+19;12;0;72;426;2020;1;2;1;3;8;1;2;0;1;0;0;0;0;790021,3898;5786877,257;13,24031836;52,15605786;2
321;1,22001E+19;12;0;73;572;2020;1;15;6;3;5;2;0;0;1;0;0;0;0;803448,1596;5887687,015;13,52841498;53,05235715;0
322;1,22001E+19;12;0;64;408;2020;1;12;6;3;4;2;0;0;1;0;1;0;0;834070,089;5831379,714;13,92616915;52,52982295;0
323;1,22001E+19;12;0;65;144;2020;1;11;6;3;2;2;0;0;1;0;0;0;0;788311,1018;5848155,504;13,26822794;52,70635234;0
324;1,22003E+19;12;0;63;357;2020;3;7;4;2;8;1;0;0;0;0;1;0;0;767820,0664;5830382,667;12,95128465;52,55747822;1
325;1,22002E+19;12;0;61;344;2020;2;9;7;3;8;1;0;0;0;0;0;1;0;830408,636;5787674,841;13,82945143;52,14053672;0
326;1,22003E+19;12;0;72;240;2020;3;13;2;3;6;3;0;0;1;1;0;0;0;789905,1193;5803484,049;13,25285357;52,30501387;0
327;1,22002E+19;12;0;61;433;2020;2;9;2;3;9;1;0;0;1;0;0;0;0;807959,227;5814029,055;13,52649847;52,38970365;1
328;1,22002E+19;12;0;61;332;2020;2;12;7;2;5;3;0;1;1;0;0;0;0;808978,004;5801953,851;13,5303275;52,28090896;0
329;1,22003E+19;12;0;69;454;2020;3;13;7;3;3;6;0;0;1;0;0;1;0;782639,6644;5802593,95;13,14583039;52,30081766;0
330;1,22002E+19;12;0;73;532;2020;2;14;4;3;2;6;0;0;1;0;0;0;0;851209,9079;5893647,813;14,24463124;53,07651249;0
331;1,22002E+19;12;0;71;372;2020;2;14;6;3;2;6;0;0;1;0;0;0;0;871099,9765;5725557,408;14,35493183;51,55869585;0
332;1,22002E+19;12;0;73;430;2020;2;6;5;2;9;7;2;0;1;0;0;0;0;828608,8487;5908240,476;13,92349483;53,22157934;0
333;1,22003E+19;12;0;69;616;2020;3;14;5;2;4;6;0;0;0;0;1;1;0;790130,6226;5812658,471;13,26407262;52,38714873;0
334;1,22003E+19;12;0;71;76;2020;3;15;4;2;9;7;0;0;1;0;0;0;0;887281,5178;5743929,426;14,6075586;51,71223519;0
335;1,22002E+19;12;0;60;52;2020;2;16;6;3;2;6;0;0;1;0;0;0;0;820781,8598;5865103,585;13,76380588;52,8399377;0
336;1,22002E+19;12;0;61;540;2020;2;10;7;3;5;3;0;0;1;0;0;0;0;813579,819;5806031,856;13,60136085;52,31485002;0
337;1,22003E+19;12;0;60;250;2020;3;14;1;3;3;6;0;0;1;0;1;0;0;819319,5087;5854526,885;13,73185347;52,74604904;0
338;1,22003E+19;12;0;70;244;2020;3;14;1;3;5;3;0;1;1;0;0;0;0;665749,4252;5885820,263;11,47551494;53,0960576;0
339;1,22002E+19;12;0;71;294;2020;2;10;7;3;3;6;0;0;1;0;0;0;0;886041,3753;5734346,927;14,57911656;51,62733768;0
340;1,22002E+19;12;0;60;52;2020;2;10;3;3;5;3;0;1;1;0;0;0;0;824556,5186;5865040,122;13,81958383;52,83711023;0
341;1,22003E+19;12;0;69;402;2020;3;16;2;3;0;7;0;0;0;0;0;0;1;756422,8412;5781835,892;12,74649405;52,12745188;0
342;1,22002E+19;12;0;60;52;2020;2;13;7;2;6;4;0;0;1;1;0;0;0;818758,2804;5864827,149;13,73359675;52,83866135;0
343;1,22003E+19;12;0;65;96;2020;3;19;2;3;6;2;2;0;1;1;0;0;0;792571,0011;5839913,109;13,32378511;52,63018107;0
344;1,22002E+19;12;0;54;0;2020;2;13;6;3;2;6;0;0;1;0;0;0;0;773584,4051;5814908,275;13,02339946;52,41583882;1
345;1,22003E+19;12;0;63;80;2020;3;14;6;3;2;6;0;0;1;0;0;0;0;779306,2801;5830343,45;13,12024698;52,55135661;0
346;1,22002E+19;12;0;71;372;2020;2;14;3;3;8;1;0;0;0;0;0;0;1;879533,1033;5731948,508;14,48293061;51,61029419;1
347;1,22002E+19;12;0;60;52;2020;2;14;2;3;5;3;0;0;1;0;0;0;0;817881,9042;5864865,175;13,72066771;52,83951946;0
348;1,22002E+19;12;0;72;426;2020;2;14;5;3;5;2;0;0;1;0;0;0;0;788103,222;5794028,684;13,21843089;52,22118353;0
349;1,22002E+19;12;0;68;181;2020;2;16;4;2;9;1;1;0;0;0;0;0;1;733466,0338;5886015,451;12,48527423;53,0725041;1
350;1,22003E+19;12;0;67;408;2020;3;15;4;2;8;1;0;0;0;0;0;0;1;840864,9092;5808279,667;14,00242013;52,31873657;0
351;1,22003E+19;12;0;73;452;2020;3;14;3;2;5;3;0;0;1;0;0;0;1;823936,8075;5918912,881;13,86463641;53,32003535;1
352;1,22002E+19;12;0;73;8;2020;2;15;5;3;3;6;0;0;1;0;0;0;0;824775,8462;5893910,25;13,85176451;53,09558046;1
353;1,22003E+19;12;0;69;485;2020;3;14;4;3;3;6;0;0;1;0;0;1;0;746534,3847;5769552,24;12,59346025;52,02172713;0
354;1,22003E+19;12;0;68;468;2020;3;18;7;2;5;3;1;1;1;0;0;0;0;731905,9922;5895712,135;12,46903687;53,16018976;0
355;1,22002E+19;12;0;64;9;2020;2;10;6;2;5;2;0;0;1;0;0;0;0;872476,9111;5836334,621;14,49538164;52,54929222;0
356;1,22002E+19;12;0;54;0;2020;2;5;4;2;4;6;2;0;1;0;0;1;1;769782,992;5820137,185;12,9718632;52,46462243;0
357;1,22003E+19;12;0;65;301;2020;3;14;5;3;9;6;0;0;1;0;0;1;0;773091,1644;5879649,951;13,06991229;52,99665525;0
358;1,22003E+19;12;0;67;137;2020;3;7;4;3;9;1;0;0;1;0;0;0;0;858265,3268;5778579,262;14,22530832;52,04175813;0
359;1,22002E+19;12;0;63;148;2020;2;11;5;3;0;1;0;1;0;0;0;0;0;760372,5424;5821948,132;12,83507555;52,48543315;0
360;1,22003E+19;12;0;51;0;2020;3;13;5;2;0;1;0;0;0;0;1;0;0;737608,4966;5812938,638;12,49407929;52,4149717;0
361;1,22003E+19;12;0;61;433;2020;3;12;7;3;5;3;0;1;1;0;0;0;0;801944,2858;5815855,755;13,44002591;52,40942505;0
362;1,22003E+19;12;0;69;474;2020;3;15;6;2;5;3;0;0;1;0;0;0;0;750142,9329;5779289,853;12,65307485;52,10748438;1
363;1,22002E+19;12;0;67;473;2020;2;12;7;3;3;6;0;1;1;0;0;0;0;853530,8784;5815544,799;14,19512973;52,37578206;0
364;1,22002E+19;12;0;68;320;2020;2;16;3;3;5;2;0;1;0;0;0;1;0;755172,203;5870412,762;12,79625334;52,92263265;0
365;1,22003E+19;12;0;69;20;2020;3;15;2;3;2;2;0;0;1;0;0;0;0;745898,1784;5783347,753;12,59414978;52,14579896;0
366;1,22002E+19;12;0;65;36;2020;2;4;7;3;2;6;2;0;1;0;0;0;0;790174,6389;5847266,549;13,29494823;52,6973881;0
367;1,22003E+19;12;0;72;240;2020;3;10;1;2;1;1;0;0;1;0;1;0;0;789300,0912;5803953,365;13,24440747;52,30954052;1
368;1,22002E+19;12;0;64;29;2020;2;15;6;2;8;1;0;0;1;0;0;0;0;817779,3297;5832847,027;13,68824648;52,55271048;1
369;1,22003E+19;12;0;64;336;2020;3;14;6;3;5;3;0;0;1;0;0;0;0;817391,3486;5829588,532;13,67943121;52,52374017;0
370;1,22002E+19;12;0;64;227;2020;2;10;3;3;2;6;0;0;1;0;0;0;0;814986,175;5826926,781;13,64157859;52,50128383;1
371;1,22002E+19;12;0;62;372;2020;2;0;1;3;6;6;2;0;1;1;0;0;0;818229,6613;5711932,376;13,58257398;51,46887454;1
372;1,22002E+19;12;0;61;20;2020;2;14;5;3;5;3;0;1;1;0;0;0;0;816341,8803;5798158,464;13,6343655;52,24271264;1
373;1,22003E+19;12;0;65;225;2020;3;17;3;3;5;3;0;1;1;0;0;0;0;793447,7319;5842338,589;13,33885659;52,6514506;0
374;1,22003E+19;12;0;70;325;2020;3;14;3;2;6;4;0;0;1;1;0;0;0;704232,0358;5899150,456;12,05795204;53,20238426;1
375;1,22002E+19;12;0;63;80;2020;2;14;4;3;0;2;0;1;0;0;0;0;0;779764,5508;5831360,496;13,12784545;52,56024102;0
376;1,22003E+19;12;0;61;20;2020;3;10;4;2;5;3;0;0;1;0;0;0;0;814240,794;5798180,627;13,60371349;52,24411396;0
377;1,22003E+19;12;0;69;616;2020;3;14;5;3;2;6;0;0;1;0;0;0;0;790736,2935;5814442,158;13,27449498;52,40281903;0
378;1,22002E+19;12;0;68;324;2020;2;9;7;3;5;3;0;0;1;0;0;0;0;731055,0925;5862159,374;12,4323362;52,8594851;0
